    9.18072E-01   -9.50028E-02    1.68246E-02       3.13463E+02    5.06738E+02   -7.92959E+01       1.45761E+03    2.40784E+03   -2.71292E+02
    9.18451E-01   -9.57281E-02    1.75833E-02       3.10946E+02    5.09067E+02   -8.27975E+01       1.44762E+03    2.41189E+03   -2.82569E+02
    9.18725E-01   -9.61416E-02    1.81358E-02       3.09068E+02    5.09641E+02   -8.52641E+01       1.43877E+03    2.41466E+03   -2.94446E+02
    9.19025E-01   -9.65517E-02    1.86400E-02       3.06824E+02    5.10937E+02   -8.77666E+01       1.42787E+03    2.42252E+03   -3.08077E+02
    9.19293E-01   -9.69615E-02    1.91874E-02       3.05043E+02    5.10832E+02   -8.87641E+01       1.41930E+03    2.42279E+03   -3.13577E+02
    9.19483E-01   -9.70866E-02    1.95257E-02       3.03707E+02    5.09439E+02   -8.95553E+01       1.41137E+03    2.42173E+03   -3.21837E+02
    9.19556E-01   -9.69871E-02    1.97808E-02       3.02932E+02    5.07972E+02   -9.13360E+01       1.40453E+03    2.42443E+03   -3.37426E+02
    9.19858E-01   -9.75383E-02    2.04855E-02       3.00898E+02    5.09324E+02   -9.44869E+01       1.39476E+03    2.43122E+03   -3.52828E+02
    9.20141E-01   -9.79610E-02    2.10623E-02       2.98954E+02    5.10114E+02   -9.71058E+01       1.38542E+03    2.43515E+03   -3.65477E+02
    9.20381E-01   -9.83225E-02    2.16157E-02       2.97296E+02    5.10729E+02   -9.98798E+01       1.37550E+03    2.44727E+03   -3.87145E+02
    9.20662E-01   -9.87407E-02    2.22032E-02       2.95440E+02    5.11109E+02   -1.02125E+02       1.36653E+03    2.44997E+03   -3.98899E+02
    9.20938E-01   -9.91331E-02    2.27831E-02       2.93608E+02    5.11231E+02   -1.04257E+02       1.35778E+03    2.45060E+03   -4.09343E+02
    9.21204E-01   -9.94662E-02    2.32963E-02       2.91843E+02    5.10969E+02   -1.05852E+02       1.34928E+03    2.44954E+03   -4.17209E+02
    9.21492E-01   -9.99696E-02    2.40154E-02       2.89826E+02    5.12734E+02   -1.09768E+02       1.33932E+03    2.46024E+03   -4.38242E+02
    9.21761E-01   -1.00375E-01    2.46260E-02       2.88103E+02    5.12500E+02   -1.11301E+02       1.33102E+03    2.45987E+03   -4.46555E+02
    9.22019E-01   -1.00836E-01    2.53451E-02       2.86270E+02    5.14293E+02   -1.15566E+02       1.32225E+03    2.47117E+03   -4.70722E+02
    9.22272E-01   -1.01230E-01    2.59956E-02       2.84588E+02    5.14516E+02   -1.18138E+02       1.31451E+03    2.47136E+03   -4.82491E+02
    9.22537E-01   -1.01643E-01    2.66308E-02       2.82939E+02    5.13836E+02   -1.18726E+02       1.30676E+03    2.46746E+03   -4.84517E+02
    9.22817E-01   -1.02236E-01    2.74960E-02       2.81056E+02    5.15406E+02   -1.22273E+02       1.29783E+03    2.47565E+03   -5.02346E+02
    9.23059E-01   -1.02566E-01    2.80947E-02       2.79416E+02    5.15452E+02   -1.24544E+02       1.28997E+03    2.47670E+03   -5.14377E+02
    9.23298E-01   -1.02898E-01    2.87084E-02       2.77788E+02    5.15690E+02   -1.27270E+02       1.28230E+03    2.47807E+03   -5.27942E+02
    9.23574E-01   -1.03425E-01    2.95277E-02       2.76025E+02    5.16422E+02   -1.30301E+02       1.27396E+03    2.48173E+03   -5.42761E+02
    9.23808E-01   -1.03645E-01    2.99907E-02       2.74522E+02    5.15143E+02   -1.30730E+02       1.26658E+03    2.47661E+03   -5.45801E+02
    9.24046E-01   -1.04006E-01    3.06661E-02       2.72854E+02    5.15813E+02   -1.33601E+02       1.25891E+03    2.47970E+03   -5.59777E+02
    9.24298E-01   -1.04435E-01    3.14137E-02       2.71187E+02    5.16486E+02   -1.36938E+02       1.25103E+03    2.48294E+03   -5.75861E+02
    9.24549E-01   -1.04855E-01    3.21654E-02       2.69527E+02    5.17048E+02   -1.40037E+02       1.24312E+03    2.48607E+03   -5.91331E+02
    9.24813E-01   -1.05361E-01    3.30142E-02       2.67862E+02    5.17520E+02   -1.42930E+02       1.23512E+03    2.48938E+03   -6.06596E+02
    9.25014E-01   -1.05585E-01    3.35439E-02       2.66430E+02    5.17216E+02   -1.44740E+02       1.22812E+03    2.48947E+03   -6.17010E+02
    9.25277E-01   -1.06211E-01    3.45914E-02       2.64595E+02    5.19649E+02   -1.50008E+02       1.21896E+03    2.50475E+03   -6.46640E+02
    9.25531E-01   -1.06636E-01    3.53506E-02       2.62783E+02    5.21538E+02   -1.54845E+02       1.21008E+03    2.51609E+03   -6.72597E+02
    9.25783E-01   -1.07142E-01    3.62809E-02       2.61190E+02    5.22025E+02   -1.58155E+02       1.20246E+03    2.51859E+03   -6.88671E+02
    9.26021E-01   -1.07625E-01    3.71813E-02       2.59807E+02    5.21516E+02   -1.59429E+02       1.19559E+03    2.51941E+03   -6.98761E+02
    9.26273E-01   -1.08123E-01    3.81042E-02       2.57982E+02    5.23989E+02   -1.65022E+02       1.18667E+03    2.53504E+03   -7.30787E+02
    9.26215E-01   -1.07664E-01    3.83091E-02       2.57135E+02    5.25153E+02   -1.71159E+02       1.17846E+03    2.56226E+03   -7.84329E+02
    9.26444E-01   -1.07959E-01    3.89377E-02       2.55977E+02    5.21438E+02   -1.66744E+02       1.17323E+03    2.54316E+03   -7.61386E+02
    9.26685E-01   -1.08355E-01    3.97432E-02       2.54557E+02    5.20496E+02   -1.67948E+02       1.16661E+03    2.53843E+03   -7.67360E+02
    9.26916E-01   -1.08679E-01    4.04556E-02       2.53096E+02    5.20034E+02   -1.69964E+02       1.15953E+03    2.53769E+03   -7.79163E+02
    9.27155E-01   -1.09114E-01    4.13576E-02       2.51574E+02    5.20315E+02   -1.72777E+02       1.15219E+03    2.54055E+03   -7.94703E+02
    9.27102E-01   -1.08588E-01    4.14381E-02       2.50962E+02    5.19339E+02   -1.73844E+02       1.14527E+03    2.55705E+03   -8.24553E+02
    9.27355E-01   -1.09132E-01    4.25187E-02       2.49305E+02    5.20641E+02   -1.78342E+02       1.13740E+03    2.56422E+03   -8.47608E+02
    9.27599E-01   -1.09617E-01    4.35135E-02       2.47691E+02    5.21690E+02   -1.81995E+02       1.12939E+03    2.57204E+03   -8.68551E+02
    9.27507E-01   -1.08462E-01    4.26432E-02       2.47649E+02    5.14873E+02   -1.77059E+02       1.12500E+03    2.56306E+03   -8.73960E+02
    9.27754E-01   -1.09446E-01    4.45084E-02       2.45831E+02    5.20954E+02   -1.87216E+02       1.11686E+03    2.59132E+03   -9.23571E+02
    9.28004E-01   -1.09906E-01    4.54602E-02       2.44295E+02    5.21065E+02   -1.89802E+02       1.10953E+03    2.59315E+03   -9.38140E+02
    9.28195E-01   -1.10249E-01    4.64533E-02       2.42960E+02    5.21481E+02   -1.93801E+02       1.10322E+03    2.59669E+03   -9.60001E+02
    9.28161E-01   -1.09777E-01    4.66298E-02       2.42148E+02    5.23722E+02   -1.99844E+02       1.09474E+03    2.63417E+03   -1.02414E+03
    9.28424E-01   -1.10374E-01    4.78035E-02       2.40478E+02    5.25452E+02   -2.05291E+02       1.08668E+03    2.64576E+03   -1.05655E+03
    9.28689E-01   -1.11019E-01    4.91196E-02       2.38673E+02    5.29121E+02   -2.14234E+02       1.07785E+03    2.66770E+03   -1.10730E+03
    9.28628E-01   -1.10335E-01    4.90776E-02       2.38262E+02    5.28766E+02   -2.17427E+02       1.07212E+03    2.68667E+03   -1.15179E+03
    9.28849E-01   -1.10748E-01    5.01246E-02       2.37185E+02    5.25833E+02   -2.15390E+02       1.06753E+03    2.67023E+03   -1.13858E+03
    9.28794E-01   -1.10008E-01    4.99522E-02       2.36724E+02    5.26383E+02   -2.20177E+02       1.06200E+03    2.68969E+03   -1.18621E+03
    9.29036E-01   -1.10534E-01    5.11348E-02       2.35432E+02    5.24873E+02   -2.20495E+02       1.05603E+03    2.68381E+03   -1.19148E+03
